distCity,distState,street_address,city,state,shipment_week,Product,count
Danwood,SC,230 N BELTLINE DR,FLORENCE,SC,4,Product c,380
Danwood,SC,230 N BELTLINE DR,FLORENCE,SC,4,Product D,420
Danwood,SC,230 N BELTLINE DR,FLORENCE,SC,4,Product E,440
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,1,Product A,220
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,1,Product B,380
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,1,Product c,380
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,1,Product D,400
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,1,Product E,420
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,2,Product A,100
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,2,Product B,160
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,2,Product c,140
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,2,Product D,120
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,2,Product E,200
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,3,Product A,140
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,3,Product B,260
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,3,Product c,380
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,3,Product D,460
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,3,Product E,320
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,4,Product A,160
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,4,Product B,40
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,4,Product c,200
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,4,Product D,400
Danwood,SC,251 ANDOVER PLACE,DARLINGTON,SC,4,Product E,120
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,1,Product A,440
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,1,Product B,220
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,1,Product c,120
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,1,Product D,240
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,1,Product E,440
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,2,Product A,480
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,2,Product B,420
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,2,Product c,200
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,2,Product D,200
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,2,Product E,280
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,3,Product A,340
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,3,Product B,100
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,3,Product c,100
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,3,Product D,440
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,3,Product E,60
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,4,Product A,300
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,4,Product B,360
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,4,Product c,300
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,4,Product D,180
Danwood,SC,900 US 52 HWY,LAKE CITY,SC,4,Product E,220
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,1,Product A,420
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,1,Product B,360
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,1,Product c,440
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,1,Product D,200
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,1,Product E,60
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,2,Product A,60
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,2,Product B,240
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,2,Product c,200
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,2,Product D,260
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,2,Product E,200
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,3,Product A,40
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,3,Product B,160
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,3,Product c,380
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,3,Product D,100
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,3,Product E,60
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,4,Product A,160
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,4,Product B,300
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,4,Product c,300
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,4,Product D,440
Delcambre,LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,4,Product E,320
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,1,Product A,60
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,1,Product B,320
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,1,Product c,180
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,1,Product D,240
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,1,Product E,420
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,2,Product A,440
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,2,Product B,280
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,2,Product c,200
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,2,Product D,420
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,2,Product E,380
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,3,Product A,400
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,3,Product B,60
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,3,Product c,120
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,3,Product D,420
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,3,Product E,280
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,4,Product A,120
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,4,Product B,240
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,4,Product c,380
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,4,Product D,280
Delcambre,LA,123 SAINT NAZAIRE RD,BROUSSARD,LA,4,Product E,480
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,1,Product A,340
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,1,Product B,480
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,1,Product c,120
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,1,Product D,200
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,1,Product E,100
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,2,Product A,140
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,2,Product B,120
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,2,Product c,440
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,2,Product D,220
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,2,Product E,500
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,3,Product A,160
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,3,Product B,200
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,3,Product c,360
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,3,Product D,380
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,3,Product E,440
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,4,Product A,220
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,4,Product B,360
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,4,Product c,420
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,4,Product D,20
Delcambre,LA,2428 W PINHOOK RD,LAFAYETTE,LA,4,Product E,80
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,1,Product A,220
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,1,Product B,40
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,1,Product c,400
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,1,Product D,480
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,1,Product E,360
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,2,Product A,220
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,2,Product B,260
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,2,Product c,460
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,2,Product D,200
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,2,Product E,320
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,3,Product A,40
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,3,Product B,60
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,3,Product c,200
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,3,Product D,460
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,3,Product E,220
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,4,Product A,140
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,4,Product B,80
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,4,Product c,500
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,4,Product D,280
Delcambre,LA,3005 CHARITY STREET,ABBEVILLE,LA,4,Product E,480
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,1,Product A,400
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,1,Product B,200
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,1,Product c,60
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,1,Product D,300
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,1,Product E,480
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,2,Product A,200
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,2,Product B,300
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,2,Product c,260
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,2,Product D,100
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,2,Product E,80
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,3,Product A,420
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,3,Product B,260
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,3,Product c,100
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,3,Product D,200
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,3,Product E,60
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,4,Product A,300
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,4,Product B,500
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,4,Product c,160
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,4,Product D,480
Delcambre,LA,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,4,Product E,80
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,1,Product A,280
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,1,Product B,480
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,1,Product c,360
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,1,Product D,40
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,1,Product E,120
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,2,Product A,120
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,2,Product B,360
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,2,Product c,80
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,2,Product D,460
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,2,Product E,160
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,3,Product A,460
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,3,Product B,300
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,3,Product c,420
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,3,Product D,240
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,3,Product E,400
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,4,Product A,400
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,4,Product B,160
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,4,Product c,40
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,4,Product D,60
Eldon,IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,4,Product E,320
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,1,Product A,360
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,1,Product B,480
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,1,Product c,380
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,1,Product D,400
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,1,Product E,440
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,2,Product A,240
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,2,Product B,220
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,2,Product c,260
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,2,Product D,360
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,2,Product E,80
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,3,Product A,140
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,3,Product B,380
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,3,Product c,320
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,3,Product D,80
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,3,Product E,80
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,4,Product A,40
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,4,Product B,180
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,4,Product c,360
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,4,Product D,80
Eldon,IA,1940 VENTURE DR,OTTUMWA,IA,4,Product E,200
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,1,Product A,240
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,1,Product B,120
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,1,Product c,340
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,1,Product D,320
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,1,Product E,80
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,2,Product A,160
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,2,Product B,180
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,2,Product c,240
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,2,Product D,400
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,2,Product E,100
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,3,Product A,400
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,3,Product B,60
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,3,Product c,240
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,3,Product D,220
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,3,Product E,60
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,4,Product A,400
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,4,Product B,20
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,4,Product c,100
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,4,Product D,20
Eldon,IA,2203 AVENUE A WEST,OSKALOOSA,IA,4,Product E,220
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,1,Product A,120
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,1,Product B,420
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,1,Product c,120
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,1,Product D,100
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,1,Product E,100
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,2,Product A,140
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,2,Product B,320
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,2,Product c,120
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,2,Product D,320
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,2,Product E,40
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,3,Product A,140
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,3,Product B,80
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,3,Product c,80
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,3,Product D,320
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,3,Product E,500
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,4,Product A,460
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,4,Product B,420
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,4,Product c,40
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,4,Product D,340
Eldon,IA,23148 HWY 5,CENTERVILLE,IA,4,Product E,120
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,1,Product A,40
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,1,Product B,140
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,1,Product c,400
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,1,Product D,320
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,1,Product E,80
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,2,Product A,220
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,2,Product B,180
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,2,Product c,440
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,2,Product D,300
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,2,Product E,480
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,3,Product A,160
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,3,Product B,80
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,3,Product c,100
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,3,Product D,180
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,3,Product E,480
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,4,Product A,500
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,4,Product B,100
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,4,Product c,440
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,4,Product D,200
Eldon,IA,2701 W BURLINGTON AVE,FAIRFIELD,IA,4,Product E,360
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,1,Product A,300
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,1,Product B,260
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,1,Product c,20
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,1,Product D,260
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,1,Product E,460
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,2,Product A,420
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,2,Product B,420
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,2,Product c,140
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,2,Product D,400
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,2,Product E,380
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,3,Product A,320
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,3,Product B,400
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,3,Product c,380
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,3,Product D,200
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,3,Product E,380
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,4,Product A,280
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,4,Product B,380
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,4,Product c,400
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,4,Product D,420
Fredericksburg,TX,1216 JUNCTION HWY,KERRVILLE,TX,4,Product E,200
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,1,Product A,20
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,1,Product B,300
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,1,Product c,480
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,1,Product D,160
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,1,Product E,40
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,2,Product A,460
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,2,Product B,160
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,2,Product c,280
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,2,Product D,500
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,2,Product E,460
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,3,Product A,380
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,3,Product B,360
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,3,Product c,220
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,3,Product D,400
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,3,Product E,60
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,4,Product A,160
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,4,Product B,440
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,4,Product c,280
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,4,Product D,420
Fredericksburg,TX,1381 S MAIN ST,BOERNE,TX,4,Product E,320
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,1,Product A,460
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,1,Product B,500
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,1,Product c,240
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,1,Product D,440
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,1,Product E,220
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,2,Product A,440
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,2,Product B,280
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,2,Product c,300
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,2,Product D,120
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,2,Product E,100
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,3,Product A,320
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,3,Product B,420
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,3,Product c,60
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,3,Product D,460
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,3,Product E,440
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,4,Product A,260
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,4,Product B,320
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,4,Product c,40
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,4,Product D,160
Fredericksburg,TX,1435 E MAIN ST,FREDERICKSBURG,TX,4,Product E,360
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,1,Product A,300
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,1,Product B,500
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,1,Product c,240
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,1,Product D,500
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,1,Product E,20
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,2,Product A,420
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,2,Product B,180
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,2,Product c,40
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,2,Product D,260
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,2,Product E,60
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,3,Product A,380
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,3,Product B,180
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,3,Product c,480
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,3,Product D,500
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,3,Product E,440
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,4,Product A,120
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,4,Product B,100
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,4,Product c,300
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,4,Product D,440
Fredericksburg,TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,4,Product E,40
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,1,Product A,420
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,1,Product B,380
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,1,Product c,280
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,1,Product D,60
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,1,Product E,320
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,2,Product A,200
Fredericksburg,TX,305 SINGING OAKS,SPRING BRANCH,TX,2,Product B,180
